hit_direct,hit_distance,hit_height,landing_direct,landing_distance,landing_height,x_direct,x_distance,y_direct,y_distance,velocity,ball_type
4,2,0,0,2,0,0,0,0,0,0.862,unknown
4,2,0,0,2,0,0,0,0,0,0.33,unknown
4,2,0,0,2,0,0,0,0,0,0.444,unknown
4,2,0,0,2,0,0,0,0,0,2.2159999999999997,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.265,unknown
4,2,0,0,2,0,0,0,0,0,0.33399999999999996,unknown
4,2,0,2,2,0,0,0,0,0,3.383,unknown
2,2,0,2,2,0,0,0,0,0,22.788,unknown
2,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,2,2,0,0,0,0,0,0.071,unknown
2,2,0,2,2,0,0,0,0,0,3.366,unknown
2,2,0,2,2,0,0,0,0,0,0.0,unknown
2,2,0,2,2,0,0,0,0,0,0.298,unknown
2,2,0,2,2,0,0,0,0,0,0.0,unknown
2,2,0,0,2,0,0,0,0,0,0.319,unknown
4,2,0,0,2,0,0,0,0,0,1.329,unknown
4,2,0,2,2,0,0,0,0,0,3.9130000000000003,unknown
2,2,0,0,2,0,0,0,0,0,5.336,unknown
4,2,0,2,2,0,0,0,0,0,0.201,unknown
2,2,0,2,2,0,0,0,0,0,1.329,unknown
2,2,0,2,2,0,0,0,0,0,1.462,unknown
2,2,0,0,2,0,0,0,0,0,0.94,unknown
4,2,0,0,2,0,0,0,0,0,0.436,unknown
4,2,0,0,2,0,0,0,0,0,0.934,unknown
4,2,0,0,2,0,0,0,0,0,3.93,unknown
4,2,0,0,2,0,0,0,0,0,6.54,unknown
4,2,0,2,2,0,0,0,0,0,1.635,unknown
2,2,0,2,2,0,0,0,0,0,1.006,unknown
2,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,2,2,0,0,0,0,0,0.0,unknown
2,2,0,0,2,0,0,0,0,0,0.436,unknown
4,2,0,0,2,0,0,0,0,0,1.3619999999999999,unknown
4,2,0,2,2,0,0,0,0,0,0.467,unknown
2,2,0,0,2,0,0,0,0,0,0.42,unknown
4,2,0,2,2,0,0,0,0,0,0.7070000000000001,unknown
2,2,0,2,2,0,0,0,0,0,1.95,unknown
4,2,0,0,2,0,0,0,0,0,1.85,unknown
4,2,0,0,2,0,0,0,0,0,1.591,unknown
4,2,0,2,2,0,0,0,0,0,1.189,unknown
2,2,0,0,2,0,0,0,0,0,0.385,unknown
4,2,0,2,2,0,0,0,0,0,0.385,unknown
2,2,0,2,2,0,0,0,0,0,0.385,unknown
2,2,0,0,2,0,0,0,0,0,0.344,unknown
4,2,0,0,2,0,0,0,0,0,5.895,unknown
4,2,0,0,2,0,0,0,0,0,2.312,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,1.2329999999999999,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,1.09,unknown
4,2,0,0,2,0,0,0,0,0,0.385,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
