frame,top_x,top_y,bot_x,bot_y
27904,412,118,303,988
27905,410,70,299,1000
27906,394,56,297,1004
27907,380,56,292,1035
27908,369,42,290,1016
27909,352,70,290,1031
27910,340,63,290,1012
27911,321,42,286,984
27912,315,70,282,965
27913,301,77,274,980
27914,304,131,257,1000
27915,288,111,248,980
27916,286,145,235,992
27917,265,158,229,1004
27918,257,164,227,1004
27919,247,151,228,1035
27920,249,184,228,1027
27921,248,145,230,1004
27922,258,158,232,1027
27923,272,138,233,1000
27924,264,77,234,1023
27925,282,131,236,992
27926,280,28,242,1008
27927,301,49,246,1012
27928,307,77,246,1004
27929,314,118,250,1012
27930,321,118,250,988
27931,322,125,251,1016
27932,324,164,252,1008
27933,334,178,251,1019
27934,332,191,248,1023
27935,341,191,251,1031
27936,320,197,251,1000
27937,322,158,247,1004
27938,327,125,250,1031
27939,325,151,251,992
27940,328,145,251,1000
27941,332,104,260,961
27942,345,171,266,988
27943,340,197,279,956
27944,336,197,280,969
27945,342,191,278,969
27946,353,184,279,969
27947,357,197,280,988
27948,368,197,289,1008
27949,373,191,286,1012
27950,377,223,289,1000
27951,384,203,288,996
27952,394,248,289,980
27953,398,203,300,992
27954,393,260,301,1016
27955,399,203,297,992
27956,396,235,300,988
27957,397,242,300,988
27958,395,197,295,1023
27959,393,197,288,1012
27960,393,184,283,1023
27961,394,197,280,1012
27962,382,191,273,1008
27963,366,203,271,1031
27964,348,164,276,1035
27965,346,158,279,1054
27966,332,125,275,1031
27967,328,118,264,1050
27968,318,125,217,1172
27969,316,118,240,1087
27970,316,111,218,1137
27971,313,56,210,1094
27972,317,104,187,1065
27973,316,111,222,1102
27974,309,138,214,1069
27975,314,91,212,1069
27976,317,21,112,1035
27977,321,84,103,1054
27978,334,125,204,1031
27979,341,191,199,1042
27980,333,131,186,1054
27981,245,131,97,1219
27982,329,131,100,1252
27983,328,125,95,1246
27984,310,63,100,1262
27985,294,63,98,1239
27986,278,63,101,1252
27987,250,56,95,1242
27988,237,151,97,1216
27989,231,104,103,1236
27990,200,131,111,1193
27991,184,125,120,1182
27992,187,131,133,1165
27993,202,171,149,1165
27994,193,184,154,1134
27995,195,164,157,1141
27996,189,131,163,1137
27997,186,118,160,1151
27998,194,91,161,1144
27999,182,56,164,1137
28000,181,28,163,1116
28001,178,-14,172,1119
28002,176,-14,177,1094
28003,170,-43,187,1072
28004,158,-36,195,1039
28005,151,-36,199,1039
28006,153,-80,201,1039
28007,144,-50,207,988
28008,148,-73,206,984
28009,147,-36,203,972
28010,134,-28,205,1008
28011,139,-28,207,1008
28012,146,-21,207,1012
28013,137,-43,209,996
28014,136,-7,210,936
28015,151,-28,212,940
28016,141,-110,220,965
28017,149,-88,217,992
28018,166,-103,219,965
28019,178,-36,217,969
28020,185,-95,212,980
28021,202,-43,213,988
28022,223,-14,203,988
28023,217,-21,192,1008
28024,224,-50,182,972
28025,228,-28,181,1023
28026,231,-28,174,1027
28027,224,-36,168,1065
28028,219,-21,179,1000
28029,220,-7,187,1061
28030,224,0,159,1050
28031,230,-14,150,1134
28032,233,63,133,1027
28033,236,49,124,1027
28034,233,21,152,1065
28035,240,56,93,1004
28036,262,14,82,1012
28037,260,77,73,1016
28038,280,56,165,1054
28039,294,63,67,1080
28040,301,84,70,1144
28041,306,84,78,1193
28042,306,91,152,1119
28043,301,125,75,1242
28044,307,171,77,1268
28045,307,111,78,1259
28046,298,118,77,1259
28047,307,118,78,1239
28048,299,104,78,1242
28049,299,131,82,1236
28050,272,49,83,1219
28051,271,97,92,1182
28052,253,84,109,1189
28053,232,28,125,1176
28054,212,63,143,1172
28139,559,-95,287,988
28140,564,-28,298,980
28141,560,-65,296,1000
28142,570,-36,293,996
28143,557,-58,292,961
28144,543,-103,297,992
28145,528,-164,286,976
28146,528,-73,290,988
28147,506,-50,288,992
28148,483,-7,292,972
28149,468,49,283,980
28150,452,-28,276,976
28151,441,7,274,1008
28152,452,7,254,988
28153,440,0,250,992
28154,424,-50,244,980
28155,433,-58,213,924
28156,410,-118,214,936
28157,408,-73,186,916
28158,368,-14,146,912
28159,359,138,172,920
28160,339,111,155,916
28161,317,97,143,948
28162,303,151,146,956
28163,291,178,151,980
28164,278,210,144,956
28165,275,223,155,996
28166,273,235,150,976
28167,265,104,154,969
28168,272,216,156,969
28169,263,197,166,969
28170,254,178,171,944
28171,247,164,189,944
28172,259,235,197,912
28173,254,216,200,907
28174,245,229,200,907
28175,243,229,206,936
28176,248,254,214,940
28177,246,254,217,976
28178,245,235,219,976
28179,212,285,212,969
28180,209,260,203,940
28181,201,242,202,952
28182,202,346,194,956
28183,206,316,192,956
28184,206,328,193,996
28185,207,322,195,1004
28186,204,297,193,961
28187,202,387,193,984
28188,195,352,190,976
28189,198,291,188,965
28190,199,285,190,965
28191,207,297,204,952
28192,201,248,206,948
28193,204,248,263,1031
28194,211,235,236,948
28195,222,223,251,956
28196,228,216,263,1035
28197,244,164,295,1016
28198,257,171,316,1046
28199,277,151,333,1076
28200,289,203,270,1042
28201,294,125,285,1012
28202,313,197,295,1012
28203,320,197,356,1102
28204,322,235,359,1123
28205,324,229,360,1042
28206,316,184,371,1080
28207,325,229,361,1116
28208,326,171,367,1091
28209,321,235,373,1112
28210,321,191,379,1116
28211,324,184,386,1134
28212,339,178,390,1155
28213,343,145,405,1148
28214,350,138,408,1155
28215,361,164,409,1162
28216,363,145,410,1162
28217,371,97,407,1162
28218,365,84,407,1130
28219,365,125,407,1130
28220,371,138,403,1130
28221,371,84,404,1119
28222,369,138,401,1087
28223,376,151,396,1112
28224,355,145,394,1112
28225,379,131,392,1112
28226,379,158,385,1076
28227,367,131,384,1083
28228,360,191,381,1102
28229,367,203,378,1094
28230,375,235,377,1112
28231,375,197,374,1102
28232,413,229,376,1102
28233,372,151,375,1072
28234,373,171,375,1061
28235,377,138,377,1091
28236,392,216,376,1054
28237,403,242,371,1061
28238,394,248,377,1035
28239,399,273,369,1023
28240,415,267,359,1039
28241,413,279,356,1057
28242,431,254,352,1046
28243,425,267,352,1008
28244,438,254,341,1000
28245,450,254,340,956
28246,441,235,331,969
28247,461,254,322,965
28248,467,279,321,969
28249,473,279,315,972
28250,472,297,315,976
28251,478,229,320,1004
28252,472,254,318,1000
28253,466,242,316,984
28254,462,267,323,988
28255,459,260,324,969
28256,460,216,326,972
28257,460,210,329,988
28258,456,197,339,1016
28259,445,223,352,1027
28260,430,203,357,1046
28261,424,203,369,1042
29006,356,138,341,1249
29007,355,111,344,1216
29008,363,191,352,1199
29009,362,111,359,1155
29010,366,191,363,1141
29011,359,125,363,1144
29012,369,138,362,1141
29013,367,145,369,1155
29014,368,145,368,1169
29015,356,203,365,1144
29016,363,171,368,1155
29017,363,171,366,1116
29018,368,164,364,1094
29019,376,131,361,1083
29020,379,131,353,1076
29021,375,171,344,1087
29022,392,197,335,1054
29023,398,184,318,1069
29024,399,197,321,1076
29025,399,171,322,1109
29026,395,118,319,1102
29027,389,171,314,1091
29028,391,131,319,1087
29029,392,158,313,1091
29030,389,158,290,1031
29031,379,158,266,1046
29032,371,84,249,1016
29033,361,131,233,1019
29034,359,131,319,1057
29035,358,97,304,1035
29036,349,138,209,1098
29037,356,145,206,1112
29038,345,138,274,1087
29039,340,145,211,1109
29040,331,145,265,1050
29041,336,151,260,1080
29042,328,151,208,1091
29043,328,151,215,1069
29044,335,145,231,1102
29045,329,145,235,1094
29046,328,145,237,1112
29047,328,138,235,1098
29048,330,138,235,1094
29049,329,104,237,1112
29050,327,35,238,1112
29051,320,-73,239,1109
29052,321,-172,231,1091
29053,310,-73,235,1091
29054,309,-103,234,1054
29055,318,-103,238,1027
29056,315,-103,236,1031
29057,291,-110,234,1027
29058,293,-88,232,1046
29059,298,-126,231,1042
29060,290,-126,226,1023
29061,275,-36,226,1027
29062,263,-95,224,1042
29063,257,-14,228,1046
29064,252,-7,225,1050
29065,264,-43,227,1069
29066,261,7,228,1042
29067,259,171,227,1035
29068,244,-7,236,1023
29069,250,-21,338,1046
29070,262,-7,253,1019
29071,276,-58,264,1023
29072,269,77,274,1023
29073,279,-133,281,1000
29074,307,21,296,1000
29075,324,-88,294,996
29076,329,91,298,1004
29077,321,91,301,969
29078,328,84,304,988
29079,345,151,310,1000
29080,347,197,314,996
29081,335,158,316,1000
29082,351,216,317,1000
29117,344,145,324,996
29118,344,151,316,1000
29119,357,111,316,1016
29120,339,111,310,1008
29121,351,164,309,1000
29122,360,158,307,1008
29123,365,184,309,976
29124,379,191,309,992
29125,380,235,306,992
29126,389,254,303,992
29127,395,242,300,992
29128,403,254,294,996
29129,397,273,288,1008
29130,409,297,288,1008
29131,407,267,297,1000
29132,407,273,294,1004
29133,414,297,306,972
29134,407,242,319,965
29135,468,381,339,932
29136,410,191,356,903
29137,415,197,369,936
29138,416,223,377,988
29139,421,279,397,936
29140,412,203,388,920
29141,412,235,400,940
29142,411,291,409,936
29143,402,260,408,936
29144,408,291,410,940
29145,402,279,409,907
29146,403,273,412,903
29147,411,210,412,882
29148,413,304,415,878
29149,402,291,423,903
29150,411,242,434,891
29151,411,273,443,861
29152,410,279,444,861
29153,419,260,451,808
29154,416,260,461,754
29155,420,260,455,817
29156,420,254,449,822
29157,418,291,435,869
29158,417,304,450,745
29159,415,310,447,759
29160,406,285,446,772
29161,420,322,435,745
29162,416,310,430,768
29163,413,304,423,768
29164,410,291,421,781
29165,399,273,417,808
29166,396,279,415,804
29167,402,260,407,813
29168,406,235,404,822
29169,398,322,402,817
29170,396,279,401,790
29171,398,310,398,861
29172,394,260,393,844
29173,387,254,397,839
29174,194,-21,242,965
29175,201,-21,244,976
29176,204,-73,244,976
29177,217,-73,246,984
29178,216,-73,250,1000
29179,230,-14,241,976
29180,238,-14,240,1000
29181,243,-21,243,972
29182,245,-7,240,1008
29183,250,28,237,992
29184,251,21,231,1008
29185,244,-28,223,1019
29186,252,-7,219,1016
29187,245,49,228,1069
29188,255,7,217,1054
29189,241,7,215,1046
29190,247,7,218,1061
29191,238,14,218,1039
29192,242,28,219,1039
29193,248,21,216,1042
29194,251,111,209,1057
29195,248,56,195,1069
29196,254,21,193,1102
29197,255,0,185,1102
29198,253,91,162,1182
29199,266,-141,160,1158
29200,278,-118,165,1155
29201,291,104,142,1091
29202,294,118,174,1141
29203,298,77,126,1087
29204,308,91,118,1087
29205,313,104,183,1116
29206,317,104,112,1141
29207,319,125,108,1165
29208,330,171,118,1213
29209,322,164,119,1216
29210,322,125,118,1242
29211,331,164,118,1242
29212,329,158,119,1242
29213,323,151,116,1226
29214,317,151,117,1193
29215,296,91,120,1206
29216,288,104,126,1162
29217,274,84,129,1127
29218,253,42,145,1127
29219,246,56,155,1094
29220,228,131,162,1102
29221,226,111,170,1094
29222,227,145,176,1102
29223,221,91,182,1061
29224,150,-28,178,1069
29225,132,21,186,1057
29226,225,118,182,1076
29227,212,56,184,1057
29228,199,84,182,1042
29229,192,42,184,1031
29230,187,91,187,1023
29231,183,111,190,1016
29232,162,70,187,1042
29233,158,84,190,1023
29234,153,63,192,1016
29235,155,56,186,969
29236,153,49,187,961
29237,162,35,182,972
29238,160,7,184,1000
29239,154,49,187,992
29240,163,21,217,976
29241,164,42,186,980
29242,162,28,186,976
29243,166,56,180,972
29244,163,14,175,980
29245,168,28,171,976
29246,165,42,168,976
29247,177,49,161,1004
29248,174,42,151,1035
29249,187,42,176,992
29250,191,97,168,1000
29251,187,63,155,1039
29252,199,118,127,1109
29253,195,118,123,1019
29283,202,125,109,1042
29284,199,111,131,1094
29285,196,28,100,1046
29286,199,21,80,1054
29287,204,21,135,1016
29288,220,14,133,1023
29289,241,21,36,1046
29290,249,42,29,1023
29291,272,56,139,965
29292,269,21,18,1134
29293,298,138,25,1210
29294,301,118,23,1213
29295,290,125,26,1219
29296,298,171,25,1233
29297,288,164,25,1233
29298,296,171,24,1229
29299,295,164,28,1229
29300,296,158,26,1216
29301,282,151,26,1199
29302,282,164,26,1179
29303,264,131,37,1182
29304,250,145,40,1148
29305,233,151,47,1116
29306,208,118,66,1109
29307,199,138,80,1094
29308,197,145,91,1061
29309,203,184,98,1035
29310,196,184,119,1105
29311,192,178,122,1072
29312,187,178,121,1008
29313,186,178,126,1019
29314,186,178,129,976
29315,186,178,131,952
29316,187,184,129,1023
29317,188,184,133,988
29318,187,145,140,1008
29319,191,145,139,969
29320,198,178,142,956
29321,194,164,145,948
29322,193,178,156,940
29323,192,171,164,944
29324,197,171,175,948
29325,208,131,180,932
29326,216,104,185,952
29327,224,118,191,912
29328,232,118,201,899
29329,257,84,201,869
29330,278,138,207,835
29331,290,138,212,826
29332,299,164,207,808
29333,303,171,214,830
29334,304,164,210,826
29335,302,164,213,835
29336,304,158,215,856
29337,306,145,216,839
29338,316,184,218,861
29339,322,158,212,835
29340,319,104,218,865
29341,335,164,217,848
29342,339,138,223,848
29343,338,184,220,861
29344,344,145,217,844
29345,345,42,223,869
29346,342,63,223,865
29347,361,145,225,865
29348,374,91,225,852
29349,379,42,236,874
29350,410,21,240,865
29351,426,-28,247,861
29352,437,-95,252,869
29353,434,-141,256,895
29354,455,-103,257,920
29355,460,-118,262,916
29356,458,-188,258,936
29357,456,-28,264,924
29358,449,-95,264,972
29359,445,7,260,952
29360,451,-36,261,952
29361,454,-80,272,956
29362,455,-73,279,952
29363,451,-80,294,961
29364,449,-95,309,992
29365,454,-88,333,972
29366,451,-88,348,965
29367,440,-50,373,952
29368,432,-103,375,961
29369,416,-28,386,996
29370,427,14,389,1050
29371,420,0,393,1023
29372,404,56,394,1039
29373,398,70,395,1098
29374,390,104,396,1042
29375,393,111,394,1027
29376,387,84,400,1004
29377,386,35,402,988
29378,396,84,412,992
29379,385,49,421,984
29380,387,35,423,1031
29381,394,97,432,1035
29382,396,70,437,1042
29383,393,118,439,1102
29384,401,125,439,1105
29385,387,125,437,1116
29386,387,131,435,1123
29387,388,138,431,1102
29388,388,131,423,1112
29389,385,125,417,1109
29390,385,131,411,1116
29391,385,118,402,1109
29392,397,138,393,1102
29393,390,104,383,1102
29394,404,158,380,1109
29395,410,97,374,1109
29396,406,-50,371,1119
29397,423,97,370,1109
29398,423,125,368,1123
29399,425,138,367,1119
29400,425,125,371,1119
29401,429,118,370,1112
29402,432,56,368,1123
29403,454,35,372,1080
29404,462,70,369,1072
29405,480,7,364,1065
29406,490,56,362,1008
29407,510,7,355,1000
29408,520,-7,345,976
29409,519,-58,340,996
29410,520,14,337,996
29411,546,-65,328,969
29412,545,-50,326,1016
29413,547,-7,322,1016
29414,549,-157,323,1027
29415,550,-28,319,1035
29416,546,-180,325,1061
29417,538,-50,323,1039
29418,545,-88,322,996
29419,539,-28,336,996
29420,528,-36,394,988
29421,522,-80,357,956
29422,509,-14,373,928
29423,505,-80,406,972
29424,480,-80,407,907
29425,484,-50,409,874
29426,473,-21,418,878
29427,488,-88,425,874
29428,473,-43,418,878
29429,486,-43,425,899
29430,480,-36,425,891
29431,475,-65,423,903
29432,467,-58,422,856
29433,441,42,426,869
29434,444,49,428,852
29435,449,-58,437,856
29436,443,0,438,848
29437,432,28,438,844
29438,426,49,440,848
29439,419,70,434,839
29440,404,56,435,808
29441,407,151,438,804
29442,392,111,434,772
29443,379,131,433,813
29444,368,191,434,786
29445,371,70,434,781
29446,354,184,427,777
29447,362,151,426,777
29448,366,164,421,799
29449,361,210,423,799
29450,364,164,421,804
29451,373,210,421,808
29452,377,184,421,817
29453,382,254,417,817
29454,362,242,417,813
29455,377,297,419,808
29456,374,297,421,813
29457,379,248,423,799
29458,388,267,416,804
29459,373,304,413,786
29460,372,285,407,786
29461,367,328,412,795
29462,372,310,406,781
29463,370,304,401,786
29464,371,279,398,786
29465,369,297,393,817
29466,410,455,389,822
29467,445,415,384,861
29468,431,460,390,878
29469,446,404,391,865
29470,437,404,388,844
29471,448,392,386,817
29472,434,381,388,808
29473,443,415,392,795
29474,476,392,397,754
29475,494,392,405,740
29476,498,421,412,726
29477,487,460,424,712
29478,507,488,425,745
29479,484,482,495,444
29480,484,466,446,683
29481,492,438,454,688
29482,509,455,452,683
29483,517,449,458,669
29484,517,421,455,678
29485,511,444,458,683
29486,516,460,462,702
29487,510,449,461,698
29488,514,438,464,673
29489,515,471,468,669
29490,517,427,469,673
29491,514,460,473,639
29492,516,421,477,683
29493,508,460,490,659
29494,504,493,493,629
29495,501,504,506,629
29496,497,526,516,673
29497,499,526,525,659
29498,499,536,544,673
29499,490,573,549,683
29500,500,515,525,683
29501,500,515,522,698
29502,504,471,524,712
29503,507,510,532,683
29504,532,688,525,693
29505,505,515,531,664
29506,509,510,532,683
29507,516,488,536,673
29508,523,488,584,669
29509,551,654,582,688
29510,563,634,565,644
29511,571,693,574,659
29512,602,731,580,678
29513,603,604,605,604
29514,601,639,604,604
29515,581,688,601,669
29516,581,688,603,754
29517,609,740,601,749
29518,609,740,604,745
29519,609,740,609,745
29520,606,749,610,749
29521,606,749,590,678
29522,606,749,595,683
29523,606,749,606,754
29524,606,749,606,754
29525,618,669,606,754
29526,619,702,606,754
29527,628,702,606,754
30481,355,304,305,1004
30482,365,203,316,1008
30483,367,304,333,1035
30484,369,197,344,1008
30485,361,242,348,1054
30486,367,178,344,1080
30487,364,178,350,1102
30488,367,223,348,1094
30489,370,184,349,1087
30490,364,171,345,1102
30491,368,158,350,1102
30492,366,151,353,1094
30493,371,164,364,1130
30494,380,125,369,1123
30495,371,145,373,1141
30496,380,145,382,1137
30497,381,125,382,1130
30498,389,171,378,1123
30499,392,111,380,1130
30500,385,104,379,1102
30501,392,111,372,1116
30502,392,104,364,1094
30503,395,111,357,1123
30504,396,171,353,1083
30505,400,158,353,1098
30506,395,151,351,1105
30507,396,191,349,1105
30508,394,111,347,1123
30509,393,164,346,1109
30510,390,111,342,1083
30511,380,111,336,1035
30512,381,145,330,1035
30513,386,131,316,1019
30514,389,151,313,1031
30515,404,151,304,1016
30516,396,131,293,1000
30517,410,158,286,980
30518,402,216,279,1004
30519,424,171,273,980
30520,416,151,275,1008
30521,411,158,273,988
30522,421,151,272,1008
30523,421,151,271,1004
30524,414,138,268,965
30525,415,151,270,992
30526,410,158,266,984
30527,400,145,262,988
30528,398,138,268,980
30529,375,145,257,961
30530,380,178,263,1008
30531,359,138,252,988
30532,368,191,257,980
30533,351,104,256,988
30534,336,111,256,972
30535,334,164,259,965
30536,333,151,238,916
30537,342,158,253,940
30538,351,151,238,907
30539,352,203,239,903
30540,355,164,238,861
30541,354,197,238,895
30542,357,197,241,865
30543,349,131,230,899
30544,358,178,226,907
30545,355,131,221,895
30546,349,151,214,912
30547,344,138,208,956
30548,321,70,208,980
30549,321,70,212,980
30550,285,104,213,996
30551,299,70,212,988
30552,303,63,207,992
30553,306,56,216,992
30554,218,-7,215,984
30555,303,63,208,976
30556,298,63,212,980
30557,285,7,212,984
30558,283,56,215,961
30559,268,70,213,984
30560,260,63,217,996
30561,257,63,219,1012
30562,258,42,216,996
30563,263,77,217,1019
30564,268,91,218,1050
30565,252,28,216,1016
30566,263,70,216,1057
30567,262,84,219,1023
30568,266,84,218,1054
30569,258,42,286,1027
30570,251,-88,216,1050
30571,273,-50,221,1039
30572,272,-50,222,1069
30573,291,56,218,1039
30574,288,97,220,1050
30575,292,125,224,1035
30576,291,171,219,1039
30577,297,138,220,1039
30578,294,145,219,1039
30579,297,151,219,1039
30580,290,145,219,1031
30581,287,145,214,1031
30582,281,104,211,1031
30583,283,125,218,1023
30584,273,118,217,1027
30585,265,111,215,1027
30586,256,111,214,1050
30587,242,49,218,1054
30588,206,21,216,1046
30589,198,42,217,1046
30590,224,97,215,1050
30591,222,77,212,1027
30592,226,91,216,1031
30593,222,49,216,1031
30594,214,21,215,1004
30595,207,-14,215,1004
30596,194,-21,212,988
30597,194,28,211,1004
30598,176,-7,212,1000
30599,170,-28,208,1004
30600,155,-65,199,1004
30601,148,28,205,1004
30602,146,-21,197,1012
30603,155,7,199,976
30604,156,-21,193,972
30605,156,-21,193,984
30606,157,7,186,988
30607,157,-36,192,1008
30608,164,-21,194,1008
30609,172,-14,228,969
30610,172,-21,190,1000
30611,176,-65,190,1012
30612,176,-7,188,1008
30613,183,-7,187,1008
30614,188,7,174,1016
30615,195,21,163,1019
30616,179,-28,159,1031
30617,187,0,156,1054
30618,195,35,151,1061
30619,196,7,157,1072
30620,196,21,157,1094
30621,189,-7,151,1061
30622,195,21,112,1179
30623,194,21,150,1076
30624,196,70,140,1094
30625,208,35,126,1091
30626,220,70,104,1123
30627,214,63,111,1134
30628,216,7,96,1094
30629,221,-7,86,1054
30630,237,21,83,1076
30631,242,49,71,1042
30632,255,42,64,1031
30633,272,111,52,1035
30634,283,49,50,1031
30635,298,49,46,1054
30636,311,111,47,1091
30637,307,125,54,1144
30638,320,158,63,1182
30639,320,145,63,1182
30640,319,151,63,1182
30641,317,151,63,1182
30642,307,151,63,1182
30643,307,158,70,1242
30644,314,171,79,1219
30645,303,111,91,1229
30646,292,184,95,1196
30647,164,111,110,1182
30648,168,164,123,1158
30649,280,184,129,1158
30650,269,178,133,1189
30651,256,158,130,1189
30652,257,203,133,1176
30653,247,151,128,1137
30654,228,97,138,1130
30655,240,131,146,1144
30656,231,104,145,1083
30657,232,118,148,1031
30658,231,118,151,972
30659,232,118,149,965
30660,232,111,151,956
30661,232,118,157,956
30662,222,111,156,944
30663,217,118,156,928
30664,219,118,156,961
30665,220,118,159,940
30666,227,158,152,952
30667,225,125,156,928
30668,221,125,151,895
30669,226,131,155,882
30670,229,131,154,887
30671,240,138,153,882
30672,248,151,153,899
30673,254,158,152,852
30674,257,164,162,830
30675,267,138,144,795
30676,262,178,140,799
30677,259,178,138,759
30678,275,210,132,777
30679,270,197,140,790
30680,269,145,144,799
30681,275,197,143,786
30682,275,203,135,754
30683,259,125,140,795
30684,272,229,130,777
30685,281,242,133,808
30686,286,254,131,813
30687,227,216,128,777
30688,290,310,130,786
30689,288,340,136,777
30690,287,346,134,768
30691,295,223,148,772
30692,286,340,160,768
30693,333,267,166,768
30694,355,316,185,808
30695,378,375,200,790
30696,393,392,221,813
30697,306,334,225,804
30698,309,334,237,808
30699,417,421,254,826
30700,326,387,270,839
30701,328,340,264,861
30702,415,438,268,878
30703,409,432,266,848
30704,411,415,269,839
30705,369,369,273,848
30706,371,363,282,878
30707,389,357,282,891
30708,396,363,282,903
30709,402,369,296,920
30710,413,369,296,928
30711,405,340,285,965
30712,403,363,298,972
30713,401,363,297,1004
30714,403,310,273,1027
30715,396,352,271,1027
30716,402,304,305,988
30717,397,322,293,984
30718,385,316,263,1072
30719,385,291,270,1039
31270,302,125,146,1203
31271,311,118,143,1186
31272,322,77,143,1186
31273,318,70,170,1199
31274,328,70,142,1176
31275,332,77,148,1199
31276,333,84,141,1203
31277,342,118,143,1236
31278,336,158,142,1226
31279,341,164,145,1249
31280,333,125,148,1229
31281,334,131,143,1193
31282,328,125,148,1189
31283,306,118,156,1176
31284,291,125,172,1162
31285,282,125,181,1141
31286,284,191,192,1130
31287,274,235,199,1127
31288,278,197,206,1116
31289,279,178,209,1119
31290,273,216,212,1127
31291,266,125,210,1144
31292,267,131,212,1137
31293,256,104,209,1130
31294,247,91,212,1127
31295,212,84,215,1098
31296,228,97,214,1116
31297,224,70,226,1069
31298,225,77,224,1076
31299,224,77,223,1027
31300,226,42,222,1027
31301,207,0,225,1004
31302,207,0,219,996
31303,212,84,210,1008
31304,198,56,210,980
31305,193,70,205,1012
31306,184,70,205,1004
31307,179,14,203,1039
31308,179,56,205,1031
31309,176,14,205,1016
31310,182,7,206,1023
31311,182,14,210,1019
31312,186,7,210,1008
31313,193,14,212,1016
31314,190,28,224,972
31315,203,21,230,940
31316,205,14,236,907
31317,204,14,239,912
31318,209,21,232,887
31319,214,63,234,899
31320,220,70,233,903
31321,218,70,234,916
31322,221,70,230,912
31323,225,77,231,920
31324,221,63,231,907
31325,229,56,232,907
31326,225,49,225,874
31327,235,111,223,878
31328,241,84,219,865
31329,244,49,211,848
31330,249,70,213,882
31331,260,56,208,848
31332,262,77,206,861
31333,261,131,206,830
31334,264,131,197,830
31335,291,77,205,813
31336,303,131,198,795
31337,304,125,205,817
31338,303,118,196,822
31339,311,118,199,826
31340,309,111,198,822
31341,306,118,206,822
31342,306,84,203,817
31343,299,77,203,852
31344,294,42,203,822
31345,268,77,194,817
31346,251,104,200,781
31347,242,158,193,822
31348,235,118,197,790
31349,224,184,189,795
31350,211,235,196,822
31351,211,273,193,817
31352,198,297,175,822
31353,200,297,186,817
31354,198,291,185,813
31355,202,310,184,799
31356,201,297,187,804
31357,202,273,169,795
31358,200,285,171,795
31359,201,316,171,768
31360,193,297,171,772
31361,192,273,172,804
31362,186,297,172,808
31363,183,304,186,813
31364,175,310,170,786
31365,171,357,169,790
31366,164,310,169,786
31367,150,352,194,817
31368,139,404,164,781
31369,124,398,167,772
31370,115,392,168,777
31371,113,444,169,777
31372,98,381,187,808
31373,103,449,186,817
31374,110,427,187,817
31375,102,421,189,817
31376,105,444,191,848
31377,101,415,189,808
31378,97,387,189,799
31379,97,387,190,804
31380,100,421,187,804
31381,99,387,189,808
31382,101,415,189,808
31383,91,415,187,781
31384,95,427,187,790
31385,95,427,183,817
31386,80,369,179,795
31387,76,404,178,768
31388,61,387,172,772
31389,45,404,171,772
31390,44,444,161,740
31391,19,432,164,735
31392,49,455,164,740
31393,46,477,156,759
31394,-5,504,156,759
31395,-2,515,147,759
31396,48,482,144,726
31397,-12,568,141,731
31398,-11,504,140,731
31399,40,482,144,735
31400,39,471,143,707
31401,38,482,137,745
31402,40,482,143,745
31403,43,482,141,740
31404,41,493,139,740
31405,37,471,135,735
31406,37,482,136,721
31824,285,191,397,1019
31825,284,197,400,1023
31826,284,235,404,1027
31827,280,235,402,1031
31828,287,203,398,1042
31829,284,216,389,1069
31830,284,184,390,1083
31831,287,203,388,1098
31832,282,203,390,1098
31833,285,210,387,1105
31834,279,191,388,1091
31835,285,223,395,1109
31836,273,197,394,1119
31837,273,184,398,1144
31838,287,203,400,1141
31839,280,171,406,1151
31840,281,191,411,1176
31841,279,178,415,1165
31842,278,210,417,1165
31843,279,210,426,1176
31844,280,210,427,1179
31845,279,203,426,1233
31846,279,203,426,1233
31847,279,151,426,1233
31848,279,151,426,1233
31849,283,145,426,1233
31850,281,145,426,1233
31851,291,138,426,1233
31852,302,164,426,1233
31853,303,151,426,1233
31854,313,111,426,1233
31855,320,125,426,1233
31856,325,131,430,1255
31857,334,91,429,1271
31858,343,118,432,1275
31859,344,97,430,1249
31860,350,164,432,1255
31861,346,97,428,1281
31862,344,151,430,1255
31863,346,151,425,1268
31864,346,151,427,1271
31865,346,97,429,1271
31866,345,131,425,1210
31867,345,125,457,1206
31868,349,118,461,1213
31869,353,125,421,1189
31870,357,84,420,1196
31871,366,131,420,1226
31872,375,131,426,1216
31873,384,178,424,1249
31874,377,184,422,1259
31875,378,138,418,1271
31876,370,131,424,1219
31877,382,184,424,1229
31878,382,164,425,1176
31879,384,158,428,1158
31880,387,197,435,1151
31881,385,158,435,1112
31882,384,145,432,1119
31883,384,104,428,1112
31884,387,131,429,1141
31885,390,171,435,1144
31886,376,131,432,1119
31887,391,145,431,1102
31888,381,138,432,1072
31889,383,111,430,1023
31890,390,84,427,1008
31891,389,104,422,996
31892,387,125,423,972
31893,393,70,409,952
31894,385,118,411,936
31895,373,84,408,936
31896,375,138,408,944
31897,374,91,407,920
31898,369,138,404,924
31899,400,197,405,924
31900,382,178,400,920
31901,376,125,402,903
31902,367,158,403,869
31903,370,203,398,878
31904,359,191,394,903
31905,348,97,392,865
31906,347,151,386,852
31907,338,158,380,852
31908,341,164,382,813
31909,339,164,386,786
31910,333,242,384,826
31911,345,151,382,795
31912,333,254,378,790
31913,325,248,380,848
